5.630188170192301914e+04,-7.932793282828577048e+02,2.241143058565771184e+02,4.778390776991930124e+02,4.449183953860527254e+03,3.660326728810304076e+02,-4.767659374572564275e+02,-5.520716695378928840e+00,-1.216957511661123021e+02,-4.623106776690943889e+02,-1.008305992748753738e+03,3.163674572927175541e+04,-7.755001118793837804e+02,-1.696968062882657250e+03,-1.848110906250118433e+03,3.220609663192167500e+04,-8.946407198070954109e+03,-4.529098190781750418e+03,-1.975202636446409770e+03,-7.618632103236325293e+02,-2.307522685298365468e+04,3.215440380328834726e+04,-3.286698353849957357e+02,1.131851130789207127e+04
1.192710845851750310e+04,-6.795354142765863799e+02,2.018339529937127281e+02,6.610655347277876217e+02,3.247306038187900413e+03,1.243483276232695971e+02,-3.184143013243470250e+03,2.908579429883421881e+02,8.468290331438129215e+03,-3.823997768153628272e+02,-6.795737341959224977e+02,-7.755001118794439208e+02,4.707552936261121067e+04,-1.356056397277848873e+03,-7.838673523023204552e+02,-5.493621790951078765e+02,-3.329090203780438969e+03,2.389234096902946476e+02,2.638973997507360281e+00,-2.691248409588235191e+00,-2.513632715776382247e+04,-4.185616883905619034e+03,-1.654427149099449252e+02,1.729925683499965317e+01
3.780974188547479571e+04,-9.216198330693277967e+02,2.733790615421402208e+02,8.662435979578843899e+02,2.998112209621023794e+03,1.734236471592694215e+02,-2.994702201180646625e+03,1.623485731031214243e+02,-2.204867585144615987e+02,2.174008541605150822e+04,-1.419384757689823118e+03,-1.696968062882649065e+03,-1.356056397277851602e+03,7.087229270924121374e+04,-2.069352316626722313e+03,-1.456617935539313294e+03,-9.950554657631881128e+03,-7.017248212967188010e+02,-7.930187703107603170e+01,-2.158832546279124998e+01,-4.600541397359505936e+04,6.918085720948201924e+03,5.341294362831199578e+02,4.539558288063653322e+02
5.014748980559871416e+04,-7.673360736031490887e+02,2.099776704167245498e+02,3.793680027879559020e+02,3.178697168109167251e+03,5.255098956734395870e+02,-2.836375555590665499e+03,-2.780758747688195243e+01,-1.467384829817067669e+02,-5.322290083089816335e+02,3.031358281039537906e+04,-1.848110906250137305e+03,-7.838673523024569931e+02,-2.069352316626718675e+03,7.395202882170987141e+04,-2.515010540469989337e+03,-7.772480815738745150e+03,-5.053400147394027044e+03,-2.566079134830972180e+03,-9.068361255164472823e+01,-4.528073028261811123e+04,1.002353325288856286e+04,-8.981760976685831338e+03,2.266814039714818591e+03
5.152071312720958667e+04,-7.143984377372212293e+02,1.884740511748108247e+02,2.048175795599229332e+02,3.532568749325581848e+03,5.381772900145749645e+02,-1.140814955103940065e+03,-2.540690047209624680e+01,-1.077059477586935117e+02,-3.860548199122422943e+02,-9.415702149164177399e+02,3.220609663192167864e+04,-5.493621790950357990e+02,-1.456617935539327391e+03,-2.515010540469973876e+03,4.803570577914529713e+04,-5.771990889381545458e+03,-4.684369612435300041e+03,-3.634897485090948976e+03,-2.192039850636986102e+03,-3.081525995205871368e+04,1.341387582028541146e+04,-2.458108507491055207e+04,2.556820869453300111e+04
-7.367345990363673773e+05,-9.485510126263969869e+04,2.520791445404978003e+04,3.339082084198630037e+04,5.492937384858303703e+05,5.731709216026670765e+04,6.868398927418619451e+02,-5.332496815235273857e+01,-5.605440785427098263e+02,-3.391228372441219108e+03,-7.597335102179109526e+03,-8.946407198070939558e+03,-3.329090203780443517e+03,-9.950554657631832015e+03,-7.772480815738805177e+03,-5.771990889381544548e+03,2.447289568839443964e+05,-1.600214159540079345e+04,1.924575840528540596e+02,6.582017593925222343e+00,-9.851119410815559095e+05,2.545649427028125501e+05,-4.122482213574041452e+03,-7.074455259646656202e+01
-5.671932864116884302e+05,-7.904494122734814300e+04,1.872397985484314268e+04,-1.119537987712284848e+04,4.547458830763606820e+05,7.237248900226842670e+04,1.561976588821758298e+02,-5.473422715849594944e+00,3.812508947396090520e+01,-1.609170701221612774e+02,-2.664542169694833774e+03,-4.529098190781754056e+03,2.389234096902588931e+02,-7.017248212967167547e+02,-5.053400147394043415e+03,-4.684369612435304589e+03,-1.600214159540079163e+04,1.808321249703506764e+05,-1.706993983084020101e+03,7.527460692065231740e+01,-1.316964198928578990e+05,-2.495048718810438295e+05,4.564342020126522402e+04,-1.309226868292392510e+03
-4.473745373617639998e+05,-7.564808641565476137e+04,1.724366310728578173e+04,-2.070418670919110446e+04,3.768115030854842626e+05,7.212378488860072684e+04,2.589881911669907595e+02,1.221779673040706449e+00,1.265455737533067948e+00,-1.890066596419114830e+01,-5.662333438407276844e+02,-1.975202636446438419e+03,2.638973997551592010e+00,-7.930187703105850971e+01,-2.566079134830955809e+03,-3.634897485090963073e+03,1.924575840528523827e+02,-1.706993983084030788e+03,1.354994739309747529e+05,-8.114851309173342997e+03,2.022692274239536118e+03,-3.276287026518642597e+04,-3.645527738556273398e+05,2.004803330221551005e+05
-4.076308011429729522e+05,-7.352406208845689252e+04,1.616508592008903179e+04,-2.741344679852837726e+04,3.523660487336699734e+05,7.547304229974807822e+04,1.190121608228112819e+02,3.826772787182963320e+00,-3.118227860576128663e+00,-9.202528214984925015e+00,-1.293983050406198032e+01,-7.618632103236782314e+02,-2.691248409577851941e+00,-2.158832546278787490e+01,-9.068361255162233192e+01,-2.192039850637042491e+03,6.582017593927006693e+00,7.527460692065238845e+01,-8.114851309173348454e+03,1.414515700479092775e+05,2.870091824926311119e+01,1.104612596834412670e+03,-1.757620905800134933e+05,3.370419005196906801e+04
3.617214262606472708e+06,5.236514739684458473e+05,-1.363393860771207546e+05,-1.355267989380258950e+05,-2.978242592495863792e+06,-3.463929431275628158e+05,5.406520511619990430e+03,-3.427538382829073385e+02,-3.420770659203608375e+03,-8.905850350598557270e+03,-1.766052891694183927e+04,-2.307522685298393480e+04,-2.513632715776396799e+04,-4.600541397359511029e+04,-4.528073028261814034e+04,-3.081525995205884101e+04,-9.851119410815563751e+05,-1.316964198928578990e+05,2.022692274239406288e+03,2.870091824930042179e+01,9.537008001161418855e+06,-5.646525912107942626e+06,-8.344272744501045963e+04,-2.735885809483594130e+03
2.027092934924490983e+05,1.851526062146405093e+04,-1.584120911746039837e+03,4.902227674699942145e+04,-7.871943508251461026e+04,-4.926941852840075444e+04,6.515398031427330352e+02,1.856239532578330298e+01,-6.954569085978280327e+02,2.123573295730072459e+03,2.218768697146172781e+04,3.215440380328863466e+04,-4.185616883905395298e+03,6.918085720948278322e+03,1.002353325288875021e+04,1.341387582028564066e+04,2.545649427028125792e+05,-2.495048718810439168e+05,-3.276287026518650600e+04,1.104612596834412898e+03,-5.646525912107936107e+06,6.990422971795032732e+06,-1.351884944282636978e+06,-1.947088448698034335e+05
1.706786075597174698e+06,2.829992272993871593e+05,-6.281589437202279078e+04,9.586933536685566651e+04,-1.440028049244332593e+06,-2.907200998016638914e+05,3.686218930736044967e+03,1.269531678438186333e+02,-4.955067803126435422e+01,4.111953933740466738e+01,2.741422565015921464e+03,-3.286698353848378247e+02,-1.654427149112107429e+02,5.341294362831415583e+02,-8.981760976685924106e+03,-2.458108507491058117e+04,-4.122482213574035995e+03,4.564342020126523857e+04,-3.645527738556272234e+05,-1.757620905800136970e+05,-8.344272744501109992e+04,-1.351884944282637443e+06,1.054485379727879539e+07,-8.360853129692678340e+06
-8.002778479633028619e+05,-1.141630832591912040e+05,2.503823348276910110e+04,-5.227133512909389538e+04,6.865150902141446713e+05,1.338205141903827025e+05,-1.291416338745178109e+03,-2.355165994532850604e+01,3.531935190504120214e+01,1.364513445660851971e+02,2.914500370561862042e+02,1.131851130789203489e+04,1.729925683622325749e+01,4.539558288061697908e+02,2.266814039715038689e+03,2.556820869453309570e+04,-7.074455259648325978e+01,-1.309226868292436393e+03,2.004803330221551005e+05,3.370419005196945363e+04,-2.735885809483235334e+03,-1.947088448698033171e+05,-8.360853129692671821e+06,8.179777274793898687e+06
3.158000000000000251e-01,4.938898262270391415e-02,6.732000000000000206e-01,9.660499999999999643e-01,8.330999999999999517e-01,5.500000000000000444e-01,3.599999999999999867e-01,1.659999999999999920e+00,-6.000000000000000125e-03,-2.000000000000000042e-02,-2.400000000000000050e-02,-3.699999999999999817e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.489999999999999991e+00,1.689999999999999947e+00,1.909999999999999920e+00,1.790000000000000036e+00,-1.000000000000000021e-02,-2.800000000000000058e-02,-4.000000000000000083e-03,-1.000000000000000021e-02
