7.681565962439492523e+01,-7.520359083074023943e+01,1.863170312789245031e+01,3.003482042786894723e+01,3.179865876646213962e+01,1.125757869731486949e+00,2.384098473247002303e+00,-1.306925797790326627e+01,5.185205296271003128e+00,-6.861453316446183237e+01,9.969618378605261455e+00,4.671402211739020771e+01,4.042467234393240716e+01,3.739507218918726394e+00,-2.476607767844980756e+01,-6.321145042144917880e+01,4.837164340010789374e+02,1.493043155031618596e+02,-2.068583893621608638e+01,-7.053371773790141219e+01,-2.959367832739871318e+01
2.154902179675857496e+02,-1.230291413060212875e+02,2.730151788835583559e+01,2.793948811915302599e+01,4.397826895856950387e+02,-3.564677764814521765e+01,-1.060424813372912833e+00,4.555723234315053105e+00,2.342436071162608613e+01,-2.976708387367766591e+02,4.671402211739020061e+01,6.208027277503038022e+03,5.917278285296088143e+03,5.900439253258101417e+03,5.903129813084181478e+03,5.916096861357083981e+03,2.745728835377288306e+03,-2.192584251896372507e+02,-1.008452940148078909e+02,-3.434830404713171248e+01,-6.196765757386205387e+00
2.008517552203460809e+03,-7.042671925969618769e+02,1.461415759798027807e+02,-8.539632402070390071e+01,4.137285592160417764e+03,-2.879265355456440147e+02,-1.470819109309341144e+01,1.869565296008242683e+02,5.590308815152381783e+01,-4.650023694372021055e+02,4.042467234393240005e+01,5.917278285296088143e+03,9.271911037519430465e+03,5.634646919051064287e+03,5.573917187363504127e+03,5.720476843505205579e+03,-5.837307576969192269e+01,1.113171874092793769e+04,-1.358258623301419902e+03,-6.994609317700336533e+02,-1.696645582600435489e+02
3.854877314400376235e+03,-9.405588784253853873e+02,1.589275997424352056e+02,-7.255021242352627269e+02,9.779680021240279530e+03,-9.431911991410321434e+02,-1.051325014707644812e+02,7.505708081486799301e+02,5.502960017586357822e+01,-3.394937087903522297e+02,3.739507218918723286e+00,5.900439253258101417e+03,5.634646919051063378e+03,1.506057321064037205e+04,4.629908088356466578e+03,4.654710350136260786e+03,-1.833916029382444890e+02,-1.121899324713821670e+03,1.680766578242457035e+04,-2.407697125684713683e+03,-8.730293723250671292e+02
3.776680059690321286e+03,8.680320381391918545e+02,-3.697310781618239730e+02,-2.491847496134916582e+03,1.846154645482794876e+04,-2.173071884596804921e+03,-3.699026533499312563e+02,2.082127671283773907e+03,8.622289660131565370e+01,-1.562877838291137493e+02,-2.476607767844982533e+01,5.903129813084180569e+03,5.573917187363503217e+03,4.629908088356467488e+03,2.461209064941611723e+04,1.500166177858951414e+03,-1.542248888080386564e+02,-1.284652328726660471e+03,-2.439567023583690116e+03,1.994324651213260222e+04,-2.695069640647999677e+03
-8.483274157260450011e+03,1.640825014690360331e+04,-4.269360529587866040e+03,-9.203897121091831650e+03,3.892971043561582337e+04,-4.326024545980016228e+03,-1.066582202297113554e+03,6.369638660906172845e+03,4.918914265800443104e+02,-2.445015906720552721e+02,-6.321145042144912196e+01,5.916096861357083981e+03,5.720476843505206489e+03,4.654710350136259876e+03,1.500166177858955962e+03,4.062535391848541622e+04,-6.466593101983917791e+00,-7.527574992477402702e+02,-2.353600314181820977e+03,-3.479251117696058827e+03,1.834373590128402066e+04
2.173479720965626711e+03,-1.642270773364334673e+03,3.746510213043860631e+02,4.211003223318575124e+02,4.099317364736132731e+03,-3.508671682655342465e+02,-7.483694058549382078e+00,5.917589239950729052e+00,2.580789951123389301e+02,-3.161899356654111216e+03,4.837164340010787100e+02,2.745728835377287396e+03,-5.837307576969209322e+01,-1.833916029382450006e+02,-1.542248888080367237e+02,-6.466593101984557279e+00,2.839688456185060204e+04,-1.665359761112915749e+03,-6.698805492835749646e+02,-8.413355269388617330e+00,2.638548814130202231e+02
7.976225282435550980e+03,-5.046969527889677011e+03,1.121938064133530361e+03,4.227380116205763443e+02,1.319178608297937353e+04,-9.319989902186582640e+02,-2.218916243603928251e+01,4.328379737350179539e+02,2.548440845973416060e+02,-2.046258098934885766e+03,1.493043155031618312e+02,-2.192584251896371086e+02,1.113171874092793223e+04,-1.121899324713822807e+03,-1.284652328726660926e+03,-7.527574992477406113e+02,-1.442816112928240273e+03,4.381756805398544384e+04,-5.467680903636962285e+03,-3.003624434547811688e+03,-5.610814841806487721e+02
9.228895812643502722e+03,-5.681908855019718430e+03,1.201849431600187472e+03,-4.307971467732094197e+02,1.688601935020790916e+04,-1.755588759081716489e+03,-1.678291603384864175e+02,1.127826053205367998e+03,1.430876575287452681e+02,-9.631841333987783855e+02,-2.068583893621610059e+01,-1.008452940148079335e+02,-1.358258623301421267e+03,1.680766578242455944e+04,-2.439567023583689206e+03,-2.353600314181821886e+03,-2.986077798207597880e+02,-5.318951782358823039e+03,3.963318147027871601e+04,-6.212532568807400821e+03,-2.424553778024563599e+03
5.135286241140500351e+03,-1.152376555859957307e+03,4.808143692958239512e+01,-2.399906143675933890e+03,1.940713357855339927e+04,-2.473774511213264304e+03,-4.245393218715917669e+02,2.229012384558680878e+03,8.186130532004212057e+01,-1.000109028208798065e+02,-7.053371773790145483e+01,-3.434830404713180485e+01,-6.994609317700335396e+02,-2.407697125684712773e+03,1.994324651213259858e+04,-3.479251117696063375e+03,4.671448956990466286e+02,-2.750609831764047613e+03,-6.108247087301778265e+03,2.836564865097605434e+04,-4.212786347611783640e+03
-6.275869816227367664e+03,1.065074401613103146e+04,-2.714706063181520221e+03,-5.206621612524144439e+03,1.926822110295933453e+04,-2.066287497468771107e+03,-5.545928861736531417e+02,3.391318645127523723e+03,2.168495114179524421e+02,2.782381103333914325e+02,-2.959367832739871673e+01,-6.196765757386204498e+00,-1.696645582600434921e+02,-8.730293723250670155e+02,-2.695069640647998312e+03,1.834373590128402066e+04,8.153478871184801164e+02,-2.321321266598630757e+02,-2.244333541781916665e+03,-4.136851592874761991e+03,1.177026236207209331e+04
3.144164902317360677e-01,4.938898262270391415e-02,6.732000000000000206e-01,9.660499999999999643e-01,8.312813930620481795e-01,-1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
