-1.287681408964666165e+07,-6.017307777701049112e+06,1.706613116801114287e+06,4.097925257406452671e+06,1.204378720600876585e+07,2.106287565521322656e+06,3.414802424957004841e+05,1.841707031040679198e+06,7.045338139176247932e+04,2.198828108945874860e+01,4.055295355462110365e+02,2.743893191260185631e+04,-7.618675204625036567e+05,6.929791514685789123e+06,-6.023251713404185139e+05,1.402636652670670082e+04,1.855996545712499710e+02,3.628917769553280603e+00,1.820135649231853503e-02,3.121903956744303741e+03,6.085968632909424923e+04,2.463278541536707431e+06,-1.820725329486675188e+07,-7.637483595628543757e+06,1.721087144607511908e+07,-1.560817147479319712e+06,-2.850725432619199273e+04,-6.310140477513310771e+02,-1.973774053726921274e+00
-1.258241536959349178e+07,-5.929966618378720246e+06,1.662284176452553831e+06,3.696425274134247098e+06,1.195014756162235886e+07,2.110038710897741374e+06,3.595812832551359897e+05,1.984269148034882266e+06,9.191194745705043897e+04,1.677480724136156676e+00,2.936940293289673676e+01,4.351372198444317974e+02,2.452661181491880052e+04,-6.023251713404181646e+05,6.176622794696181081e+06,-4.109593864494560403e+05,5.385194812603711398e+03,4.431316400680326240e+01,1.832827765112325924e-01,2.965268285836459654e+02,5.498765575060873743e+03,5.546844119867853442e+04,2.233246823047081474e+06,-1.487517944466389529e+07,-5.721089150991714559e+06,1.179721897931546159e+07,-6.603731866568799596e+05,-6.767707223055412214e+03,-1.815194887176725658e+01
-1.232474721744786762e+07,-5.859992546954152174e+06,1.624411478004648117e+06,3.333028046353265177e+06,1.186043928671675734e+07,2.122832318914598785e+06,3.788747799885002896e+05,2.121887006856600288e+06,1.176714462062972452e+05,1.171270064672908090e-01,1.875851598641889106e+00,2.805327650718887611e+01,3.652301344125256719e+02,1.402636652670672083e+04,-4.109593864494560403e+05,5.432926560660875402e+06,-2.043242070097554824e+05,8.664323292555872058e+02,2.340845055594622970e+00,2.469556170727181410e+01,4.288613872031287997e+02,4.371364096761994915e+03,4.361251823950887774e+04,1.404688055268986151e+06,-1.055055553211463615e+07,-3.642831527421805076e+06,6.120740601950786076e+06,-1.181346349088057032e+05,-2.126258866973314809e+02
-1.138054040152210183e+07,-5.439518471244844608e+06,1.489400608970982721e+06,2.773214180546852294e+06,1.107074695798360556e+07,2.010636181884659687e+06,3.759034813235562178e+05,2.130009782192953397e+06,1.419546505729221681e+05,5.970637098140612817e-03,9.010630222746025819e-02,1.242186563616001216e+00,1.541555504573383928e+01,1.855996545712498005e+02,5.385194812603695027e+03,-2.043242070097555697e+05,4.466463365831858478e+06,-5.767638802395479433e+04,5.222294732639350201e+01,1.463662476416349500e+00,2.434995599444514625e+01,2.326703239442278459e+02,2.225677543265810527e+03,2.391683158620868562e+04,6.008803231142958393e+05,-5.142716310406419449e+06,-3.049086135189252906e+06,1.774331110974910669e+06,-4.494779570577955383e+03
-9.006326874975314364e+06,-4.310856149347926490e+06,1.161544985659316415e+06,1.881016402481055586e+06,8.857930709540374577e+06,1.650603117621824844e+06,3.261772237758635310e+05,1.847897284511165926e+06,1.524557147448033502e+05,1.583429973562018947e-04,2.289132578498196107e-03,2.962689635616264777e-02,3.331419246009488244e-01,3.628917769553291706e+00,4.431316400680329792e+01,8.664323292555877742e+02,-5.767638802395475795e+04,3.194804145437648520e+06,-4.758338901337462630e+03,4.499758196454938658e-02,7.239802302603088879e-01,6.583764956096008092e+00,5.775120478915851407e+01,5.590819655762701359e+02,6.443035817955068524e+03,1.265979917509313673e+05,-1.174499792289062869e+06,-3.319735562712917570e+06,1.589310235584163165e+05
-2.566690459674345795e+06,-1.166717981345765060e+06,3.019219422828751267e+05,3.198962015241159243e+05,2.543629738976626657e+06,5.024558106227163225e+05,1.099568977865466586e+05,6.002313930407274747e+05,7.118673365247604670e+04,1.218307911012743029e-06,1.683682689496462974e-05,2.011512676140735328e-04,1.986108308385769496e-03,1.820135649231852809e-02,1.832827765112324536e-01,2.340845055594620305e+00,5.222294732639345938e+01,-4.758338901337462630e+03,8.284084615124544362e+05,4.640601355251783452e-04,7.129544192581436721e-03,6.034894220317615909e-02,4.705061873410573137e-01,3.836073271368834359e+00,3.604396072826695274e+01,4.689754942220861267e+02,9.392262966503061762e+03,6.892724818351026624e+04,-1.024627259041863610e+06
3.470389043456166983e+07,1.185970818307265267e+07,-3.602789159389029257e+06,-1.141219112874612585e+07,-2.774869088993100449e+07,-4.096792749692129903e+06,-4.076175856496194610e+05,-2.214125086860244628e+06,-2.835057469852007125e+04,-1.222912438948448189e+07,-6.731714066134051420e+06,6.311876323595307767e+05,3.000848477769037709e+04,3.121903956744279640e+03,2.965268285836463633e+02,2.469556170727193134e+01,1.463662476416338620e+00,4.499758196454952536e-02,4.640601355251780741e-04,5.782834811358695030e+08,-4.689651794398645163e+08,-7.644856941394814849e+07,-5.458483442845493555e+06,-6.345084543887082255e+05,-7.119439858513569925e+04,-7.473720239798729381e+03,-3.179680578981212875e+02,1.678329208134424277e+02,1.201330727676021155e+02
4.649655189452422410e+07,1.773706683862805739e+07,-5.110434467420969158e+06,-1.350837124381346628e+07,-4.094534111132700741e+07,-6.537795743759951554e+06,-8.960418332366601098e+05,-4.946268573029646650e+06,-1.049849982204200933e+05,6.813300872220417485e+06,-1.629512656400484033e+07,-1.336542528394604847e+07,1.742309034053416923e+06,6.085968632909390726e+04,5.498765575060870106e+03,4.288613872031326082e+02,2.434995599444512138e+01,7.239802302603097761e-01,7.129544192581437588e-03,-4.689649216407865286e+08,1.663677005373389959e+09,-9.676914997223089933e+08,-1.803364749795459807e+08,-1.036443309156895615e+07,-1.169330430759180803e+06,-1.221795994809166878e+05,-8.133607898486441627e+03,-7.693386852494401751e+01,1.188068266664916166e+02
3.340501902266557515e+07,1.285223632737024128e+07,-3.559874433945231140e+06,-7.480852488691344857e+06,-3.065173484980461001e+07,-5.038654593833185732e+06,-7.995659592233947478e+05,-4.700591566737066954e+06,-1.567457766158844461e+05,-8.008627153524097521e+05,1.641925390929813311e+07,-1.395924325727072358e+07,-1.750694555525104702e+07,2.463278541536703706e+06,5.546844119867821428e+04,4.371364096761986730e+03,2.326703239442274480e+02,6.583764956096058718e+00,6.034894220317619379e-02,-7.644823451410876215e+07,-9.676914226215484142e+08,2.528774708793828964e+09,-1.223419659367131948e+09,-2.287210302116936147e+08,-9.875710553513769060e+06,-1.084888178618877893e+06,-7.116028569301018433e+04,-1.982882947585009106e+03,1.089889920857003602e+02
2.230675679964939505e+07,9.087255158771159127e+06,-2.452979152161268052e+06,-4.139123646272957325e+06,-2.120544468074100465e+07,-3.686909909511315636e+06,-6.586660156328991288e+05,-3.906043035079882480e+06,-1.887178432986494736e+05,-3.350127192733090487e+04,-1.774066243444938213e+06,2.096113546283018962e+07,-1.111290269300530478e+07,-1.820725329486667365e+07,2.233246823047078680e+06,4.361251823950905236e+04,2.225677543265804616e+03,5.775120478915860645e+01,4.705061873410562590e-01,-5.458094278123483993e+06,-1.803363436139022708e+08,-1.223419605102247000e+09,2.955693287841448784e+09,-1.312779625205725193e+09,-2.125002971913676262e+08,-8.760982019310221076e+06,-5.734335061559206806e+05,-1.631708978178836878e+04,4.102651783119780760e+01
8.727965282255545259e+06,4.315335896611357108e+06,-1.122707055015614955e+06,-1.219386382446650416e+06,-9.039998982885437086e+06,-1.782427096523324959e+06,-3.822900918327810359e+05,-2.232529518768660724e+06,-1.595802566889812297e+05,-2.959526620542776982e+03,-4.627665014644296025e+04,-2.601707193368096836e+06,2.134265320796135068e+07,-7.637483595628559589e+06,-1.487517944466391392e+07,1.404688055268983124e+06,2.391683158620871836e+04,5.590819655762694538e+02,3.836073271368829918e+00,-6.340765883267592872e+05,-1.036425902458515204e+07,-2.287209332454711199e+08,-1.312779582504384756e+09,2.854159892844433784e+09,-1.136035319863191366e+09,-1.571245926961076856e+08,-4.906924643729033880e+06,-1.329633519232229155e+05,-4.487231515825524184e+02
4.342116221486634575e+06,3.009594512144332752e+06,-7.826961789209928829e+05,-8.818272644102866761e+05,-4.961804152162570506e+06,-1.089770170096495887e+06,-2.622795588701211964e+05,-1.485063407059204066e+06,-1.375668861367429490e+05,-2.640107099854739658e+02,-4.103935980542920333e+03,-5.210689339255200321e+04,-2.418061559307097457e+06,1.721087144607511908e+07,-5.721089150991693139e+06,-1.055055553211463057e+07,6.008803231142949080e+05,6.443035817955070343e+03,3.604396072826697406e+01,-7.072535288934872369e+04,-1.169119184141529724e+06,-9.875576407657364383e+06,-2.125002173103938401e+08,-1.136035282683557272e+09,2.348453790384420872e+09,-9.104154374632203579e+08,-7.710273009248417616e+07,-1.265186007565342356e+06,-4.558500717328081919e+03
-3.448790132278714795e+06,-3.933957043467271433e+04,3.219438893933847066e+04,3.363237508368726703e+05,2.331710255222924985e+06,1.595315848923384910e+05,-3.444056496294557292e+04,-4.544528363538926351e+04,-6.503856905534672842e+04,-2.381010305861159182e+01,-3.512060198547414984e+02,-4.665266602727282589e+03,-5.204747197393940587e+04,-1.560817147479319246e+06,1.179721897931544110e+07,-3.642831527421821374e+06,-5.142716310406425036e+06,1.265979917509312363e+05,4.689754942220861267e+02,-6.971034096213986231e+03,-1.219347124154642806e+05,-1.084720392314662226e+06,-8.760868497888633981e+06,-1.571245218760256767e+08,-9.104154038227729797e+08,1.640602466082539797e+09,-5.472897928740758896e+08,-1.936816963309098035e+07,-5.304471996794154256e+04
-3.189229306616521440e+06,-1.386522669692398922e+05,2.745832361045802827e+04,-9.357064129574874823e+04,2.400066152512472589e+06,3.157722166941557662e+05,2.698856473791343524e+04,2.601052910457912949e+05,-1.603067463486217639e+04,-1.417802898113381671e+00,-2.027643860004288356e+01,-2.546916347466835759e+02,-2.756194363732920010e+03,-2.850725432619208004e+04,-6.603731866568811238e+05,6.120740601950785145e+06,-3.049086135189248715e+06,-1.174499792289063102e+06,9.392262966503059943e+03,2.178743293724530758e+02,-7.855564589348435220e+03,-7.095934314510981494e+04,-5.732868284906601766e+05,-4.906820667403718457e+06,-7.710266329579265416e+07,-5.472897597178322077e+08,8.221401227099866867e+08,-1.936765085610424280e+08,-9.419396440817320254e+05
4.515529082175371237e+06,2.842383401910122950e+06,-7.811036106808453333e+05,-1.479846819079631940e+06,-4.770582408651511185e+06,-9.265056449549595127e+05,-1.912041461166943773e+05,-1.037306823145270930e+06,-9.266603445678749995e+04,-3.871186656426955225e-02,-5.427353729796708937e-01,-6.545922077856438648e+00,-6.601895377448214219e+01,-6.310140477513286896e+02,-6.767707223055407667e+03,-1.181346349088056450e+05,1.774331110974906478e+06,-3.319735562712917104e+06,6.892724818351039721e+04,7.410018985662469504e+02,2.384360310952908435e+02,-1.744613809202425955e+03,-1.613308552604481520e+04,-1.328220490074199333e+05,-1.265081884283375693e+06,-1.936809915025682747e+07,-1.936764712344519496e+08,2.369668352954347134e+08,-2.039847223592341319e+07
2.813236834915004205e+06,1.460419159184804186e+06,-3.854628843327838113e+05,-5.103027083138497546e+05,-2.860702104073129129e+06,-5.614701109433999518e+05,-1.218469911162327771e+05,-6.709856836821701145e+05,-7.699156983446091181e+04,-1.615297988448373846e-04,-2.227381572083383336e-03,-2.548870560571664390e-02,-2.346695200949054372e-01,-1.973774053726927935e+00,-1.815194887176726013e+01,-2.126258866973322199e+02,-4.494779570577967206e+03,1.589310235584163747e+05,-1.024627259041863377e+06,7.581808060250959898e+02,4.990554817914157866e+02,4.121368859729732890e+02,2.899095290794023754e+02,-2.425414802747806675e+02,-4.389498679857539173e+03,-5.290935837826874922e+04,-9.418374387357445667e+05,-2.039840735716790333e+07,2.249968700562402606e+07
3.144164902317360677e-01,4.938898262270391415e-02,6.732000000000000206e-01,9.660499999999999643e-01,8.312813930620481795e-01,-1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,1.100227249253534767e+00,1.220655561573370296e+00,1.272792206135785475e+00,1.317193987231949137e+00,1.358307770720612595e+00,1.399999999999999911e+00,1.443952907819365139e+00,1.494991638772605214e+00,1.565247584249852775e+00,1.743559577416269324e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
