1.046554194784599368e+01,-4.549970475540288994e+00,9.059501565653553801e-01,-4.974590564308759011e-01,2.205750389749430340e+01,-1.537732353470967261e+00,-1.266912907736313099e-01,1.231377018445941385e+00,2.790819535255437689e-01,-3.576896759425933325e+00,3.051552042271907239e-01,8.995098003462642211e+00,6.784244715246262381e+00,3.244721666626484424e-01,-2.175308066394460393e+00,4.186187527438727329e+01,1.620742867724440117e+01,-2.466045109287034798e+00,-3.673593503463504994e+00
2.225705448343137789e+02,-1.065605293955308213e+02,2.220140263831379102e+01,1.821211712240822678e+00,4.338137546546350904e+02,-2.519488015443191387e+01,-1.442305155546684592e+00,1.931913778216046040e+01,6.451939022888009134e+00,-9.325011686642922371e+01,8.995098003462651093e+00,1.266783087776557113e+04,1.561360958820461201e+04,1.560324880222819775e+04,1.560323036020748441e+04,1.477562587060047008e+03,-8.564171026757512095e+01,-7.787377609026398773e+01,-4.364332779697821252e+01
5.770513510815195559e+02,-1.359135281696403013e+02,2.004658650021420740e+01,-1.012179546724036214e+02,1.485704023822839872e+03,-1.220095677599442183e+02,-1.347293575041150504e+01,1.074539194604120667e+02,1.245330313514358878e+01,-1.181915955817795236e+02,6.784244715246257940e+00,1.233428860055029327e+04,1.681034761144737422e+04,1.553398534603598273e+04,1.551769943549557684e+04,-6.279809209686059290e+01,2.921097933175366961e+03,-2.590585697247622647e+02,-1.725462112013654234e+02
6.859239025526966316e+02,4.429290270205395359e+02,-1.338187656924388023e+02,-4.995505918342109339e+02,3.496543168103472453e+03,-3.706536129298067408e+02,-5.851043093198560285e+01,3.623621198850124188e+02,1.877912241945927008e+01,-7.614781999859179962e+01,3.244721666626479983e-01,1.232392781457387900e+04,1.553398534603598273e+04,1.848575963078701534e+04,1.531846585898554076e+04,-9.455601382686072043e+01,-2.085589006309543834e+02,4.013605313057038529e+03,-3.465294061887202588e+02
1.939183081813759486e+02,1.382814619111506545e+03,-3.653559158093742099e+02,-9.087003232470639205e+02,4.888589221972766609e+03,-5.541767432689316593e+02,-1.036069523124044878e+02,5.988054738263941772e+02,3.724608051775396689e+01,-1.095039159611975919e+02,-2.175308066394460838e+00,1.232390937255316567e+04,1.551769943549557684e+04,1.531846585898554076e+04,1.964133793668465660e+04,-1.019032792466363730e+02,-2.138456884504571178e+02,-1.477272233361227052e+02,3.885577863254392923e+03
1.046478639214165241e+03,-5.448250904375350956e+02,1.146133797966788848e+02,2.050162334267261599e+01,1.985277868324218616e+03,-1.156015067946846244e+02,-6.334456625335957547e+00,8.691482601404953812e+01,3.062903712873549722e+01,-4.391284171285963112e+02,4.186187527438725908e+01,1.477562587060047463e+03,-6.279809209686053606e+01,-9.455601382686063516e+01,-1.019032792466362878e+02,9.932348402361247281e+03,4.025487601845497920e+03,7.880913965996736806e+03,3.245888451058617648e+03
1.489123287779500515e+03,-4.718251099779579931e+02,7.938269630410516697e+01,-2.316643375234967834e+02,3.679224688449460700e+03,-3.083712207138062240e+02,-3.398792955740343302e+01,2.670272107592871862e+02,3.309823765482073554e+01,-3.084272719427901279e+02,1.620742867724438696e+01,-8.564171026757512095e+01,2.921097933175366506e+03,-2.085589006309542981e+02,-2.138456884504566631e+02,2.667462910487473891e+03,1.198497728935444320e+04,7.541792004543878647e+03,2.986675352580779418e+03
9.673889852635443276e+02,6.176153537384154788e+02,-1.916403059467102992e+02,-7.383525098158165747e+02,5.020433726268272039e+03,-5.456909811068923091e+02,-8.775698853719161718e+01,5.337538380868560353e+02,2.631128425567344209e+01,-8.614956849670056727e+01,-2.466045109287037018e+00,-7.787377609026397351e+01,-2.590585697247623216e+02,4.013605313057037620e+03,-1.477272233361235010e+02,2.702870909165799731e+03,3.721773639070966055e+03,1.432035492381123186e+04,3.069530966760781666e+03
8.465165970837196596e+01,1.389629875933849007e+03,-3.659249888278348521e+02,-8.794948544908858139e+02,4.497936651135064494e+03,-5.173809798456417184e+02,-9.890974489255218316e+01,5.663479657977912893e+02,3.237692735470523075e+01,-6.678052700271281594e+01,-3.673593503463503218e+00,-4.364332779697821252e+01,-1.725462112013653950e+02,-3.465294061887201451e+02,3.885577863254392923e+03,2.872100591688290933e+03,3.970912184568476732e+03,7.873786164221391118e+03,7.447376317511041634e+03
3.144164902317360677e-01,4.938898262270391415e-02,6.732000000000000206e-01,9.660499999999999643e-01,8.312813930620481795e-01,-1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,3.599999999999999867e-01,1.659999999999999920e+00,-6.000000000000000125e-03,-2.000000000000000042e-02,-2.400000000000000050e-02,-3.699999999999999817e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
